,0,1,2,3
3452,4.43,4.68,4.82,4.71
3453,0.98,1.02,0.78,0.56
3454,5.0,4.86,2.08,3.34
3455,2.62,4.25,2.71,0.35
3456,3.07,3.01,0.8,2.15
3457,0.72,0.54,0.45,0.92
3458,5.0,4.85,4.77,5.0
3459,4.4,4.93,4.56,5.0
3460,0.72,2.87,3.31,1.16
3461,1.03,0.15,1.24,0.95
3462,1.03,2.7,4.78,2.98
3463,0.83,0.9,0.07,1.33
3464,0.85,0.03,0.15,0.56
3465,4.73,5.0,4.68,5.0
3466,5.0,4.88,4.82,4.39
3467,3.21,1.94,2.75,0.1
3468,0.0,4.47,2.82,0.83
3469,4.08,4.9,2.83,2.67
3470,3.29,2.88,4.33,4.61
3471,5.0,4.69,3.84,1.14
3472,2.8,3.85,3.52,3.75
3473,4.29,3.83,4.09,1.54
3474,3.95,4.2,3.61,3.99
3475,3.82,5.0,5.0,4.45
3476,4.86,4.87,4.93,5.0
3477,1.26,2.46,1.25,1.29
3478,3.96,4.87,4.66,2.51
3479,1.89,2.27,2.41,2.21
3480,0.64,3.11,3.54,0.45
3481,1.69,4.67,2.43,3.43
3482,4.52,5.0,5.0,3.73
3483,0.0,0.14,0.0,0.0
3484,1.06,1.11,0.81,0.49
3485,2.17,2.61,3.54,2.02
3486,0.0,0.0,0.0,0.0
3487,2.03,1.42,2.67,2.03
3488,2.54,4.93,4.56,4.56
3489,5.0,4.96,0.6,3.08
3490,3.93,5.0,4.27,4.35
3491,3.68,4.48,5.0,4.83
3492,4.16,4.69,4.08,5.0
3493,4.18,5.0,5.0,5.0
3494,0.91,2.7,1.12,0.84
3495,4.27,0.0,1.17,1.11
3496,0.85,2.61,1.21,0.89
3497,0.05,4.47,0.1,0.0
3498,2.27,4.47,1.73,0.0
3499,0.58,2.62,0.87,1.58
3500,0.36,0.04,0.0,0.0
3501,0.67,4.23,0.78,2.04
3502,5.0,0.86,5.0,2.61
3503,2.17,3.84,4.16,2.66
3504,0.91,0.95,1.65,1.04
3505,3.25,5.0,1.29,0.09
3506,1.6,3.35,4.79,4.26
3507,3.39,5.0,5.0,3.91
3508,5.0,5.0,4.49,1.75
3509,2.92,2.98,2.35,0.83
3510,1.87,2.79,4.04,3.23
3511,3.85,1.57,5.0,3.45
3512,4.55,3.91,1.75,2.16
3513,5.0,5.0,3.86,5.0
3514,5.0,5.0,5.0,5.0
3515,1.19,1.46,0.57,0.84
3516,4.85,5.0,4.75,4.78
3517,0.89,0.3,0.94,0.85
3518,5.0,4.47,5.0,5.0
3519,4.87,5.0,5.0,4.86
3520,1.4,4.01,3.52,1.21
3521,3.09,4.94,2.11,2.25
3522,2.39,1.76,0.88,0.94
3523,3.07,3.25,0.76,1.32
3524,4.03,3.83,0.53,3.06
3525,1.53,3.22,1.47,0.72
3526,1.31,1.27,0.93,1.3
3527,0.65,1.14,1.46,0.35
3528,4.16,3.49,2.82,1.14
3529,1.43,3.89,2.32,2.01
3530,5.0,5.0,5.0,5.0
3531,0.94,0.77,1.59,0.3
3532,4.83,5.0,4.95,4.51
3533,1.0,0.01,0.33,1.35
3534,0.24,3.19,0.85,0.75
3535,1.01,5.0,0.73,0.7
3536,1.46,0.0,1.3,1.22
3537,3.29,4.43,3.96,1.12
3538,2.0,4.95,4.59,3.89
3539,1.11,1.07,0.78,1.46
3540,0.0,0.0,0.27,0.15
3541,0.52,3.75,0.2,1.03
3542,0.64,1.03,0.48,1.33
3543,1.81,2.41,3.54,0.86
3544,0.0,0.59,0.01,0.0
3545,0.27,0.41,1.51,1.09
3546,2.3,1.49,2.36,2.68
3547,1.18,0.38,1.5,0.59
3548,1.35,0.83,1.35,1.57
3549,3.92,2.17,0.47,2.9
3550,2.89,3.83,2.4,3.14
3551,2.01,1.48,0.86,0.88
3552,4.7,4.54,5.0,5.0
3553,5.0,3.98,4.98,4.56
3554,0.0,0.53,0.0,1.31
3555,4.79,4.9,5.0,4.74
3556,2.09,4.48,1.14,1.89
3557,2.23,4.61,1.86,3.95
3558,0.66,0.8,0.81,1.22
3559,1.27,1.39,0.8,0.98
3560,4.91,4.8,4.43,4.96
3561,0.69,1.59,0.95,0.32
3562,3.68,4.96,0.57,3.01
3563,1.51,2.83,1.01,1.91
3564,4.39,4.91,5.0,5.0
3565,0.0,5.0,0.0,4.73
3566,0.34,3.32,1.93,1.37
3567,1.6,1.19,0.95,0.75
3568,0.8,0.69,1.68,0.9
3569,4.06,2.57,1.83,0.91
3570,1.36,4.17,1.24,1.82
3571,0.79,3.26,2.78,4.16
3572,2.56,1.63,1.41,2.8
3573,0.77,2.13,0.79,0.9
3574,4.42,5.0,4.63,4.96
3575,1.33,2.29,2.14,2.22
3576,0.59,0.13,0.02,2.35
3577,1.33,0.97,0.89,3.58
3578,0.88,2.73,1.52,1.1
3579,4.92,3.69,5.0,4.27
3580,1.71,1.43,0.83,1.18
3581,1.28,2.26,1.19,1.83
3582,3.21,2.91,2.62,1.92
3583,5.0,4.62,5.0,5.0
3584,0.04,4.41,1.39,1.37
3585,0.78,1.03,1.4,0.71
3586,5.0,4.79,4.9,5.0
3587,0.47,1.27,0.92,0.7
3588,1.0,0.59,0.83,0.93
3589,4.84,5.0,4.98,4.66
3590,1.18,1.08,1.47,1.02
3591,3.29,1.07,0.83,1.5
3592,0.94,1.11,0.67,0.59
3593,4.9,3.32,5.0,5.0
3594,1.77,5.0,0.0,5.0
3595,0.14,5.0,0.0,5.0
3596,3.87,4.72,4.56,4.82
3597,0.57,2.68,1.24,2.88
3598,4.64,4.56,4.64,5.0
3599,2.82,3.31,3.25,3.89
3600,0.86,3.44,3.9,1.37
3601,1.45,4.29,0.74,1.12
3602,1.15,2.51,1.79,1.73
3603,4.87,4.49,5.0,4.1
3604,4.4,3.38,4.04,3.81
3605,4.99,5.0,5.0,4.73
3606,0.86,0.84,0.97,1.16
3607,3.97,4.98,4.83,5.0
3608,0.6,1.06,1.22,0.74
3609,3.0,3.28,0.99,3.56
3610,5.0,4.88,4.83,5.0
3611,4.24,2.92,1.0,3.59
3612,0.31,0.0,1.73,2.79
3613,1.71,0.16,1.0,1.2
3614,1.52,2.61,0.92,2.88
3615,4.67,4.88,4.77,4.85
3616,5.0,5.0,5.0,5.0
3617,1.09,0.65,1.11,1.36
3618,4.34,0.79,1.89,1.43
3619,4.89,4.41,4.6,4.05
3620,4.99,3.21,4.92,2.9
3621,4.82,4.31,4.66,4.91
3622,4.08,5.0,5.0,4.51
3623,1.12,4.85,4.15,4.74
3624,3.45,4.01,5.0,4.54
3625,5.0,5.0,4.95,3.09
3626,5.0,4.07,4.94,5.0
3627,0.69,0.0,1.16,1.41
3628,4.97,4.39,5.0,4.81
3629,4.8,4.59,5.0,5.0
3630,5.0,4.96,5.0,5.0
3631,5.0,5.0,4.42,5.0
3632,4.35,5.0,3.4,4.22
3633,0.0,0.09,0.34,0.01
3634,5.0,4.27,5.0,5.0
3635,5.0,4.07,4.64,4.89
3636,0.43,0.16,0.0,0.0
3637,0.44,3.79,0.0,0.0
3638,0.03,3.8,0.0,0.0
3639,0.0,2.99,0.53,0.29
3640,0.0,2.84,0.0,0.0
3641,0.0,2.76,0.0,0.59
3642,0.88,0.28,0.51,0.92
3643,1.07,1.13,0.0,1.15
3644,3.94,5.0,0.02,0.76
3645,5.0,5.0,0.0,1.47
3646,0.97,3.27,0.34,1.06
3647,0.79,1.88,0.34,1.3
3648,0.98,0.52,0.15,1.74
3649,0.41,3.42,0.14,1.19
3650,0.7,2.96,0.0,0.69
3651,0.67,1.62,0.0,0.48
3652,1.59,1.16,0.0,1.29
3653,0.8,4.48,0.0,1.05
3654,1.14,2.87,0.41,1.25
3655,1.03,2.66,0.35,0.69
3656,0.39,2.5,0.0,0.69
3657,1.25,2.04,0.21,0.7
3658,1.2,4.34,0.0,0.54
3659,0.96,1.35,0.18,1.81
3660,2.56,2.97,0.42,0.37
3661,1.28,3.2,0.26,0.32
3662,1.08,3.39,0.5,1.21
3663,0.91,2.69,0.41,1.16
3664,1.04,1.57,0.19,0.87
3665,2.43,2.58,0.26,1.01
3666,2.67,2.8,0.0,1.28
3667,0.88,2.31,0.0,1.27
3668,2.17,3.71,0.29,1.54
3669,0.89,0.44,0.12,0.99
3670,0.71,1.07,0.0,1.33
3671,1.04,3.09,0.0,0.9
3672,2.5,4.04,0.0,3.14
3673,2.22,3.3,0.18,1.06
3674,1.27,4.61,0.81,1.04
3675,1.2,0.55,0.8,0.61
3676,5.0,1.25,0.15,1.54
3677,2.9,3.65,0.0,3.27
3678,1.99,4.31,0.0,3.97
3679,0.72,1.12,0.21,1.05
3680,2.15,1.98,0.16,2.12
3681,1.43,0.46,0.33,1.06
3682,1.72,0.99,0.0,0.94
3683,0.74,4.53,0.0,1.2
3684,0.7,0.85,0.07,0.77
3685,0.73,1.54,0.08,1.22
3686,0.65,1.5,0.04,1.17
3687,0.89,3.08,0.0,2.4
3688,1.39,1.7,0.15,0.54
3689,1.47,2.41,0.0,1.33
3690,0.89,3.02,0.0,0.79
3691,1.5,0.91,0.36,0.89
3692,0.39,2.71,0.13,1.28
3693,1.05,0.92,0.21,1.5
3694,0.87,4.68,0.61,3.04
3695,1.55,0.56,0.03,1.46
3696,1.25,0.93,0.09,0.61
3697,0.87,3.0,0.0,2.07
3698,4.53,1.62,0.42,1.21
3699,1.71,4.8,0.48,2.5
3700,0.88,2.64,0.12,2.76
3701,0.47,4.4,0.3,0.75
3702,2.8,4.61,0.0,3.88
3703,1.2,2.69,0.0,0.72
3704,4.9,4.96,5.0,5.0
3705,4.65,3.6,2.77,4.05
3706,4.18,3.94,4.36,3.51
3707,4.13,4.51,4.27,3.22
3708,0.19,0.75,3.82,0.2
3709,4.17,4.81,3.54,2.9
3710,1.37,0.91,1.96,0.86
3711,0.0,0.42,0.05,0.0
3712,4.11,3.84,3.32,4.19
3713,0.0,5.0,5.0,0.0
3714,3.77,4.31,4.26,3.71
3715,3.87,3.33,4.23,3.94
3716,3.51,3.67,4.06,4.04
3717,4.18,3.75,3.61,5.0
3718,3.95,4.29,5.0,3.89
3719,5.0,3.8,4.35,4.42
3720,4.99,2.91,4.22,5.0
3721,3.48,2.19,4.97,4.04
3722,2.34,3.7,3.41,3.17
3723,4.55,1.56,2.76,3.87
3724,0.0,1.9,2.03,4.3
3725,3.73,4.62,3.53,4.93
3726,5.0,2.27,4.72,5.0
3727,5.0,4.89,4.42,0.03
3728,3.6,4.55,4.72,5.0
3729,1.89,3.14,2.69,2.42
3730,0.0,0.0,0.0,0.26
3731,0.03,2.75,4.04,2.64
3732,0.2,4.88,5.0,4.13
3733,0.07,5.0,5.0,3.98
3734,0.39,5.0,4.05,2.91
3735,0.0,4.92,3.67,4.37
3736,0.0,2.6,2.92,3.14
3737,0.28,4.54,5.0,5.0
3738,0.35,4.86,5.0,5.0
3739,5.0,5.0,0.09,4.73
3740,4.78,4.36,0.0,4.6
3741,4.21,4.98,0.0,5.0
3742,5.0,5.0,0.0,5.0
3743,5.0,4.79,0.0,5.0
3744,5.0,5.0,0.19,5.0
3745,5.0,4.19,0.0,4.88
3746,5.0,4.83,0.0,4.51
3747,4.84,5.0,0.0,5.0
3748,4.65,4.7,0.41,5.0
3749,4.91,5.0,0.5,5.0
3750,4.89,5.0,0.39,5.0
3751,5.0,5.0,0.13,4.67
3752,5.0,3.33,0.2,4.35
3753,5.0,4.96,0.0,4.93
3754,4.25,4.92,0.0,5.0
3755,4.23,5.0,0.51,4.88
3756,4.43,5.0,0.0,5.0
3757,4.96,4.56,0.06,4.94
3758,5.0,4.86,0.36,4.89
3759,5.0,4.98,0.24,4.8
3760,4.16,3.83,0.0,5.0
3761,5.0,5.0,0.0,5.0
3762,5.0,5.0,0.01,5.0
3763,4.55,2.8,0.0,5.0
3764,5.0,5.0,0.0,5.0
3765,3.72,5.0,0.0,4.64
3766,5.0,4.16,0.2,5.0
3767,5.0,5.0,0.06,4.71
3768,5.0,4.46,0.0,5.0
3769,5.0,3.79,0.01,4.49
3770,4.97,5.0,0.0,4.79
3771,4.89,4.85,0.0,4.82
3772,4.47,5.0,0.0,5.0
3773,4.89,3.95,0.44,5.0
3774,4.85,4.54,0.0,4.32
3775,5.0,5.0,0.06,5.0
3776,5.0,5.0,0.13,5.0
3777,4.57,5.0,0.14,4.98
3778,4.96,5.0,0.0,4.86
3779,5.0,5.0,0.16,4.3
3780,4.39,4.96,0.92,4.74
3781,5.0,4.38,0.11,4.78
3782,4.68,4.21,0.45,4.92
3783,3.76,5.0,0.44,5.0
3784,1.75,2.53,0.63,3.94
3785,5.0,5.0,0.0,4.72
3786,5.0,5.0,0.55,4.88
3787,5.0,4.95,0.0,4.94
3788,5.0,5.0,0.31,4.95
3789,1.15,0.44,0.36,0.81
3790,4.69,4.8,0.51,5.0
3791,0.84,3.31,0.0,0.99
3792,3.93,4.9,0.0,5.0
3793,4.82,3.91,0.0,5.0
3794,4.73,4.59,0.41,5.0
3795,5.0,5.0,0.0,5.0
3796,4.78,4.34,0.0,5.0
3797,4.65,5.0,0.69,4.86
3798,5.0,4.93,0.0,5.0
3799,5.0,4.36,0.0,4.62
3800,5.0,4.5,0.0,4.98
3801,4.08,5.0,0.0,5.0
3802,5.0,4.02,0.0,4.84
3803,4.81,4.78,0.0,5.0
3804,4.79,4.89,0.03,4.82
3805,5.0,4.72,0.0,4.9
3806,4.68,3.84,0.08,5.0
3807,4.41,4.59,0.0,5.0
3808,4.92,4.76,0.0,4.7
3809,4.47,4.54,0.0,4.59
3810,5.0,4.76,0.0,5.0
3811,4.79,5.0,0.0,5.0
3812,4.55,4.63,0.07,4.67
3813,5.0,3.78,0.38,4.82
3814,4.41,3.9,0.0,5.0
3815,5.0,5.0,0.48,4.41
3816,5.0,5.0,0.0,5.0
3817,5.0,4.83,0.89,4.86
3818,5.0,4.11,0.0,4.44
3819,3.64,5.0,0.55,5.0
3820,4.93,3.69,0.31,4.57
3821,4.66,5.0,0.0,5.0
3822,5.0,5.0,0.0,4.6
3823,4.84,4.9,0.0,5.0
3824,4.86,4.75,0.0,4.71
3825,4.86,5.0,0.0,5.0
3826,4.49,5.0,0.1,5.0
3827,4.86,5.0,0.17,4.78
3828,4.73,4.93,0.0,4.99
3829,5.0,5.0,0.0,5.0
3830,5.0,5.0,0.0,5.0
3831,5.0,5.0,0.06,4.69
3832,5.0,5.0,0.0,5.0
3833,5.0,5.0,0.35,4.64
3834,5.0,4.81,0.05,5.0
3835,5.0,5.0,0.2,4.77
3836,4.95,4.61,0.58,5.0
3837,5.0,4.78,0.64,4.91
3838,5.0,5.0,0.08,4.74
3839,4.85,5.0,0.08,5.0
3840,4.84,3.94,0.27,5.0
3841,4.52,4.86,0.42,4.32
3842,4.78,5.0,0.0,5.0
3843,5.0,5.0,0.0,5.0
3844,5.0,4.84,0.0,4.48
3845,4.92,3.91,0.0,3.91
3846,3.74,5.0,0.28,4.91
3847,4.37,4.51,0.0,4.53
3848,4.93,5.0,0.0,4.94
3849,4.98,4.81,0.22,4.32
3850,3.16,4.26,0.03,5.0
3851,3.82,4.96,0.0,5.0
3852,0.16,2.49,3.86,2.35
3853,0.16,0.0,0.0,0.3
3854,0.24,1.48,4.54,4.86
3855,0.06,2.02,3.48,3.86
3856,0.38,0.68,4.04,4.15
3857,0.16,1.24,3.32,4.88
3858,0.0,2.5,3.03,3.36
3859,0.0,2.49,3.23,2.12
3860,0.21,2.82,1.84,2.37
3861,0.64,2.87,3.03,4.12
3862,0.0,1.86,1.81,4.22
3863,0.0,2.83,3.75,3.12
3864,0.22,4.15,4.99,5.0
3865,0.1,4.83,0.25,4.98
3866,0.19,4.59,0.14,4.81
3867,0.36,4.66,0.0,4.75
3868,3.96,3.94,5.0,4.17
3869,3.91,4.16,5.0,5.0
3870,4.96,3.89,5.0,4.11
3871,0.1,0.91,2.39,0.7
3872,0.14,0.03,0.0,0.0
3873,0.43,0.97,3.13,3.67
3874,0.0,0.52,3.03,2.94
3875,0.63,0.59,3.55,2.22
3876,0.0,0.0,0.0,0.56
3877,0.51,1.42,4.13,3.2
3878,0.0,1.71,1.73,0.77
3879,0.0,5.0,0.0,0.0
3880,0.0,3.49,0.0,0.04
3881,0.0,1.28,0.0,0.0
3882,0.0,4.1,0.64,0.22
3883,0.0,4.14,0.05,0.0
3884,0.0,3.96,0.12,0.0
3885,0.0,3.49,0.06,0.03
3886,0.32,4.66,0.82,0.0
3887,0.0,3.99,0.79,0.17
3888,0.48,4.88,0.04,0.56
3889,5.0,4.7,0.0,5.0
3890,4.82,4.92,0.0,4.83
3891,4.4,5.0,0.0,4.98
3892,4.87,5.0,0.0,4.55
3893,5.0,5.0,0.0,4.84
3894,4.93,5.0,0.11,4.87
3895,4.79,5.0,0.01,4.82
3896,4.97,5.0,0.0,4.57
3897,5.0,5.0,0.0,5.0
3898,4.72,4.65,0.0,5.0
3899,4.42,4.98,0.0,4.91
3900,4.34,5.0,0.05,5.0
3901,5.0,5.0,0.49,4.52
3902,4.88,4.91,0.0,5.0
3903,4.72,5.0,0.51,5.0
3904,4.56,4.9,0.0,5.0
3905,4.63,5.0,0.0,4.78
3906,4.76,5.0,0.41,5.0
3907,4.56,4.39,0.0,4.87
3908,5.0,4.46,0.01,4.19
3909,5.0,4.57,0.0,4.94
3910,5.0,5.0,0.2,4.8
3911,4.77,5.0,0.0,4.36
3912,4.83,4.37,0.02,5.0
3913,4.78,5.0,0.02,5.0
3914,5.0,4.29,0.77,4.95
3915,4.76,4.86,0.0,5.0
3916,5.0,4.45,0.0,4.66
3917,5.0,4.3,0.35,5.0
3918,5.0,5.0,0.06,4.52
3919,5.0,5.0,0.0,4.66
3920,5.0,5.0,0.17,4.71
3921,4.97,4.9,0.0,5.0
3922,4.48,4.21,0.0,4.26
3923,5.0,4.75,0.0,4.56
3924,4.64,4.95,0.02,5.0
3925,5.0,4.8,0.49,5.0
3926,4.9,4.62,0.7,4.18
3927,4.74,5.0,0.44,5.0
3928,4.29,4.34,0.0,4.24
3929,4.44,4.95,0.0,5.0
3930,5.0,4.88,0.33,4.62
3931,5.0,4.91,0.0,4.5
3932,5.0,4.8,0.13,4.7
3933,5.0,5.0,0.0,5.0
3934,5.0,4.71,0.0,4.28
3935,5.0,4.54,0.0,4.38
3936,5.0,5.0,0.05,4.49
3937,5.0,5.0,0.56,5.0
3938,4.88,4.66,0.0,4.82
3939,5.0,5.0,0.0,5.0
3940,4.92,4.96,0.0,4.23
3941,4.9,4.44,0.0,5.0
3942,4.83,4.85,0.0,5.0
3943,4.66,5.0,0.0,4.99
3944,5.0,4.77,0.17,4.92
3945,5.0,5.0,0.0,4.75
3946,4.61,5.0,0.72,5.0
3947,4.72,5.0,0.0,4.27
3948,5.0,5.0,0.0,4.49
3949,5.0,4.95,0.0,4.97
3950,4.58,5.0,0.22,4.86
3951,5.0,4.62,0.0,5.0
3952,4.92,4.69,0.0,4.9
3953,4.82,5.0,0.02,4.87
3954,4.84,4.77,0.0,4.43
3955,4.81,4.84,0.0,4.55
3956,5.0,4.45,0.01,4.94
3957,4.75,4.8,0.0,5.0
3958,4.86,5.0,0.45,4.71
3959,4.1,5.0,0.35,4.7
3960,5.0,5.0,0.0,5.0
3961,4.98,5.0,0.19,5.0
3962,4.75,4.77,0.0,4.9
3963,4.59,5.0,0.0,4.86
3964,4.82,5.0,0.01,4.95
3965,4.95,4.72,0.34,5.0
3966,4.75,5.0,0.58,4.65
3967,4.69,4.71,0.13,5.0
3968,4.99,5.0,0.01,5.0
3969,4.9,4.46,0.51,5.0
3970,4.75,4.71,0.0,5.0
3971,4.97,4.85,0.0,5.0
3972,5.0,5.0,0.25,5.0
3973,5.0,4.88,0.0,5.0
3974,4.47,4.6,0.0,5.0
3975,4.98,4.49,0.32,4.45
3976,5.0,5.0,0.0,5.0
3977,5.0,5.0,0.0,5.0
3978,4.92,4.35,0.0,4.72
3979,5.0,4.93,0.0,5.0
3980,5.0,5.0,5.0,4.28
3981,0.05,0.0,0.0,5.0
3982,5.0,4.29,4.09,5.0
3983,4.83,2.99,4.45,4.85
3984,5.0,4.31,5.0,5.0
3985,4.98,5.0,5.0,4.4
3986,5.0,4.96,3.86,4.98
3987,4.82,4.79,4.67,4.96
3988,0.3,0.0,0.01,5.0
3989,5.0,5.0,5.0,4.58
3990,0.23,5.0,5.0,4.71
3991,4.53,4.28,4.87,5.0
3992,4.41,4.95,5.0,5.0
3993,4.65,4.31,5.0,4.8
3994,0.05,0.39,0.0,5.0
3995,0.0,0.0,0.15,5.0
3996,5.0,5.0,4.71,4.6
3997,4.71,4.76,5.0,5.0
3998,0.22,4.45,5.0,5.0
3999,4.59,5.0,5.0,4.45
4000,5.0,5.0,3.58,4.43
4001,5.0,4.78,5.0,4.56
4002,5.0,4.91,4.93,4.89
4003,4.38,3.86,4.5,5.0
4004,4.86,5.0,5.0,4.73
4005,1.29,1.55,3.94,0.86
4006,0.46,1.09,4.21,4.31
4007,4.55,4.7,4.93,4.78
4008,5.0,4.52,5.0,5.0
4009,4.98,5.0,5.0,5.0
4010,5.0,4.97,5.0,5.0
4011,3.93,3.62,4.91,4.94
4012,4.84,4.54,4.62,5.0
4013,4.88,4.68,4.77,4.36
4014,0.09,0.0,0.0,4.7
4015,0.12,0.0,4.81,4.94
4016,4.8,4.05,4.32,4.24
4017,5.0,4.93,4.42,5.0
4018,5.0,2.61,4.36,5.0
4019,0.33,0.0,4.55,5.0
4020,5.0,4.82,4.24,5.0
4021,5.0,5.0,5.0,5.0
4022,0.0,0.58,4.6,4.78
4023,5.0,5.0,4.72,4.82
4024,5.0,3.66,3.24,1.21
4025,5.0,5.0,5.0,5.0
4026,5.0,5.0,4.57,4.67
4027,4.76,4.93,4.8,5.0
4028,4.38,4.59,4.37,4.59
4029,0.72,3.48,3.01,1.27
4030,4.9,5.0,5.0,4.85
4031,0.0,0.62,5.0,5.0
4032,5.0,4.76,5.0,5.0
4033,4.79,5.0,4.88,4.92
4034,5.0,4.83,4.72,5.0
4035,5.0,4.23,4.26,4.97
4036,0.0,0.13,4.17,3.94
4037,5.0,4.79,4.82,5.0
4038,5.0,5.0,3.73,5.0
4039,5.0,5.0,4.99,4.43
4040,3.92,5.0,2.36,4.85
4041,4.47,5.0,4.55,5.0
4042,0.6,3.53,1.02,1.05
4043,1.68,0.72,1.52,0.17
4044,4.75,4.0,4.4,4.99
4045,3.83,4.57,4.96,4.56
4046,5.0,4.84,4.84,4.69
4047,5.0,4.88,4.63,4.8
4048,4.85,5.0,5.0,4.74
4049,3.88,5.0,3.28,4.6
4050,5.0,4.93,4.82,4.53
4051,0.89,0.37,0.0,5.0
4052,5.0,3.06,3.43,5.0
4053,5.0,5.0,5.0,5.0
4054,5.0,5.0,5.0,4.65
4055,5.0,4.19,5.0,5.0
4056,0.27,5.0,4.77,4.77
4057,4.53,5.0,4.67,5.0
4058,4.54,3.34,1.2,0.7
4059,5.0,4.6,3.93,4.93
4060,4.06,5.0,4.92,4.86
4061,2.89,3.44,0.21,1.18
4062,0.84,2.1,1.34,2.87
4063,2.92,3.21,1.38,1.79
4064,4.08,4.06,3.9,4.76
4065,5.0,3.54,5.0,4.52
4066,4.86,5.0,4.09,5.0
4067,5.0,4.77,5.0,4.65
4068,4.94,5.0,5.0,4.66
4069,4.45,5.0,4.72,5.0
4070,4.73,4.92,5.0,5.0
4071,0.04,0.21,4.94,0.3
4072,4.02,3.84,5.0,5.0
4073,5.0,4.93,5.0,4.89
4074,5.0,5.0,4.95,5.0
4075,0.27,0.0,0.0,4.76
4076,0.0,0.14,0.0,5.0
4077,4.88,4.95,3.81,0.0
4078,4.97,5.0,5.0,4.64
4079,4.78,5.0,5.0,4.88
4080,4.29,5.0,4.88,5.0
4081,4.93,4.97,4.39,4.21
4082,4.89,4.99,4.84,4.64
4083,4.23,0.44,3.65,5.0
4084,1.6,1.44,1.75,1.03
4085,0.82,4.9,5.0,1.09
4086,1.35,0.96,1.42,1.52
4087,4.72,5.0,4.77,4.44
4088,1.37,1.44,1.02,1.74
4089,1.15,1.02,0.53,0.69
4090,5.0,5.0,5.0,5.0
4091,0.37,5.0,0.61,0.49
4092,3.89,4.52,4.91,4.39
4093,4.92,5.0,5.0,4.95
4094,4.58,5.0,4.99,4.59
4095,5.0,4.87,4.8,5.0
4096,0.2,5.0,5.0,4.8
4097,5.0,5.0,5.0,4.4
4098,4.4,4.9,5.0,5.0
4099,5.0,3.56,4.11,5.0
4100,5.0,5.0,5.0,5.0
4101,4.67,5.0,5.0,5.0
4102,2.08,4.96,5.0,3.74
4103,3.59,5.0,4.7,4.93
4104,5.0,5.0,4.66,4.8
4105,0.17,3.33,5.0,4.72
4106,4.64,5.0,5.0,5.0
4107,4.87,5.0,5.0,5.0
4108,4.98,4.48,4.0,4.76
4109,5.0,5.0,5.0,4.96
4110,0.0,0.41,0.24,4.75
4111,1.37,2.18,0.95,1.35
4112,2.87,2.93,0.72,1.21
4113,5.0,5.0,4.8,4.99
4114,0.31,0.58,4.07,4.38
4115,1.02,4.9,4.58,3.32
4116,4.23,4.9,5.0,4.36
4117,4.1,4.88,5.0,5.0
4118,4.67,4.46,5.0,4.07
4119,5.0,4.92,4.67,4.85
4120,4.75,4.56,4.81,5.0
4121,4.93,5.0,4.76,4.81
4122,0.16,0.85,0.16,5.0
4123,4.95,5.0,5.0,5.0
4124,0.4,4.14,2.36,1.84
4125,4.0,3.63,3.86,3.35
4126,5.0,4.78,4.82,5.0
4127,5.0,3.04,1.07,0.86
4128,4.93,4.87,4.78,5.0
4129,4.98,5.0,4.71,5.0
4130,4.71,0.0,4.79,4.9
4131,4.94,5.0,4.97,4.97
4132,5.0,5.0,5.0,4.51
4133,3.15,5.0,5.0,5.0
4134,5.0,4.9,5.0,4.24
4135,4.61,5.0,5.0,4.77
4136,3.83,4.65,5.0,5.0
4137,5.0,5.0,5.0,4.99
4138,5.0,3.68,4.51,4.82
4139,4.88,4.65,5.0,4.99
4140,1.08,2.97,4.22,2.74
4141,4.82,4.29,4.37,5.0
4142,5.0,4.64,4.3,5.0
4143,0.41,4.0,4.42,5.0
4144,4.65,5.0,5.0,4.76
4145,5.0,4.39,4.58,4.94
4146,4.67,5.0,5.0,4.79
4147,4.95,4.97,5.0,4.87
4148,5.0,5.0,4.9,5.0
4149,4.76,4.5,5.0,5.0
4150,4.83,5.0,3.21,5.0
4151,3.69,5.0,5.0,4.44
4152,4.96,5.0,5.0,4.82
4153,5.0,5.0,4.69,4.95
4154,4.64,4.53,4.91,5.0
4155,5.0,4.52,4.48,5.0
4156,4.54,5.0,5.0,4.71
4157,4.63,5.0,5.0,4.81
4158,4.92,5.0,5.0,4.6
4159,4.16,3.57,3.76,3.56
4160,5.0,4.87,5.0,4.92
4161,5.0,5.0,5.0,4.79
4162,4.71,5.0,5.0,5.0
4163,4.55,5.0,5.0,5.0
4164,5.0,5.0,5.0,4.54
4165,5.0,4.63,5.0,5.0
4166,5.0,5.0,4.55,4.51
4167,3.75,5.0,4.52,3.8
4168,3.57,2.88,3.98,3.58
4169,5.0,4.9,4.24,5.0
4170,4.79,4.34,5.0,5.0
4171,5.0,4.69,5.0,4.9
4172,5.0,4.97,4.92,4.65
4173,4.52,5.0,3.08,4.83
4174,4.94,4.85,4.82,5.0
4175,5.0,4.7,5.0,4.88
4176,5.0,2.54,4.85,5.0
4177,4.73,4.85,4.97,5.0
4178,4.84,4.69,5.0,5.0
4179,5.0,4.74,4.76,5.0
4180,0.07,0.0,0.0,4.66
4181,4.19,5.0,5.0,4.59
4182,0.0,0.0,0.32,5.0
4183,5.0,5.0,4.95,5.0
4184,5.0,4.88,4.79,4.74
4185,5.0,5.0,4.84,4.83
4186,0.0,3.48,2.98,5.0
4187,5.0,3.5,5.0,5.0
